,tweets_id,text,is_rumour,topic
3414,580377986941206528,BREAKING VIDEO of the #Germanwings #4U9525 crash area http://t.co/wFg8KTSve2 http://t.co/sXS0kTX3b3,0,germanwings-crash-all-rnr-threads
3415,580380219921580032,Our thoughts are with all the passengers and crew members on board @Germanwings flight #4U9525 and their loved ones.,0,germanwings-crash-all-rnr-threads
3416,580388756043083777,"UNCONFIRMED: this image, reportedly from local newspaper le Dauphine, also circulating. #4U9525 http://t.co/zUekdRYRPm",0,germanwings-crash-all-rnr-threads
3417,580398796124876800,"PHOTO: Another image of crash site from #4U9525. (Pic via @laprovence) 
 http://t.co/K4O8fxQqzn - @PollyR_Aviation",0,germanwings-crash-all-rnr-threads
3418,580399487740297216,"Nightmare! My thoughts go out to the victims, their family and friends.🙏 #RIP #4U9525 #MH370 #MH17 #GE235 #QZ8501 #AH5017 #TooManyCrashes",0,germanwings-crash-all-rnr-threads
3419,580882906014474240,"→ http://t.co/6W6HpstrfA #planecrash plane crash Drexel University graduate, mom among Germanwings plane crash victi… http://t.co/htTp0ALZye",0,germanwings-crash-all-rnr-threads
3420,580883100533690368,"If one pilot leaves, somebody else is supposed to go in so there are always 2 people - @richardquest on #Germanwings http://t.co/kckkBkqjVh",0,germanwings-crash-all-rnr-threads
3421,580886010575257601,The reasons why they haven't yet released the names of the pilots of the Germanwings plane suddenly seem so clear.,0,germanwings-crash-all-rnr-threads
3422,581245152158728192,Tony Abbott seeks advice about cockpit rules in wake of Germanwings crash http://t.co/UAGCk9kt65,0,germanwings-crash-all-rnr-threads
3423,581246782765719552,Germanwings crash: 3 different scenarios to unlock and lock the cockpit door http://t.co/WZpdG4wFY1 http://t.co/Bka6z48jHW,0,germanwings-crash-all-rnr-threads
3424,581247332282306561,"Do you have questions about the #Germanwings crash? CNN experts answer #GermanwingsQs: http://t.co/eXKydn7mrd
https://t.co/DChp07sO0w",0,germanwings-crash-all-rnr-threads
3425,581247335998431232,What we know so far about the #Germanwings crash: http://t.co/eV7PQABBTz http://t.co/Q7wY7GER82,0,germanwings-crash-all-rnr-threads
3426,581248346309922816,#Germanwings Flight 9525 co-pilot deliberately crashed plane! My #Prayers go out to the families! http://t.co/FhKlA2k3pL,0,germanwings-crash-all-rnr-threads
3427,581248880098086912,#Germanwings Flight 9525 co-pilot crashed plane! My #Prayers go out to the families! http://t.co/9Ek6j6hnMS http://t.co/xj9awb6Trh,0,germanwings-crash-all-rnr-threads
3428,581249720376553472,Co-pilot of Germanwings intentionally crashed the plane but he's white so he's not a terrorist.,0,germanwings-crash-all-rnr-threads
3429,581253085508534272,"“There's no black box for the human being,” says @milesobrien of the #Germanwings crash http://t.co/rVGxkdbmkF",0,germanwings-crash-all-rnr-threads
3430,581254429996920832,"With the #Germanwings tragedy, try to remember Captain Patrick Sonderheimer, who tried to kick down the door and save the plane.",0,germanwings-crash-all-rnr-threads
3431,581255457022570497,Germanwings could face enormous legal liabilities in the crash that killed 150 people http://t.co/3nV929P1uc,0,germanwings-crash-all-rnr-threads
3432,581256046448111616,There were about 100 families… close enough to see the helicopters - @NicRobertsonCNN on #Germanwings memorial http://t.co/4rsPH7Ke3h,0,germanwings-crash-all-rnr-threads
3433,581256908251758592,"#Germanwings crash: How did co-pilot keep the captain out of the cockpit? via @OutFrontCNN
http://t.co/MLAsT2KsuE http://t.co/YQkbk9NdqT",0,germanwings-crash-all-rnr-threads
3434,581257660118491136,A tribute to the lives lost on #Germanwings Flight 9525 next on #AC360 http://t.co/zDHWF3pYN9,0,germanwings-crash-all-rnr-threads
3435,581258486861983745,"#Germanwings black box data released in 48 hrs but #MH17 data not released after 8 months Why?
http://t.co/ZaNa7mXvng http://t.co/U94WB4f8Uu",0,germanwings-crash-all-rnr-threads
3436,581258923065389056,It could be better to have zero pilots in a cockpit instead of one: http://t.co/ig0Z2boPOn #Germanwings http://t.co/JbA8I3MuKk,0,germanwings-crash-all-rnr-threads
3437,581259253429702656,Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/BTnZb7sEoT http://t.co/kY6SgGcDav,0,germanwings-crash-all-rnr-threads
3438,581260171688718336,These are the cliffs #Germanwings rescuers are up against in #SeyneLesAlpes. A brand new hour of #AC360 begins now http://t.co/cvHAxyKUr9,0,germanwings-crash-all-rnr-threads
3439,581261457725210624,"Two gut-wrenching pieces about the #Germanwings crash:

From the mind: http://t.co/ZkbPirdJJB

From the heart: http://t.co/t7FoLVDjnE",0,germanwings-crash-all-rnr-threads
3440,581262528107384832,JUST AHEAD: Could what happened with #Germanwings plane happen in the U.S.? Panel weighs in next on #KellyFile.,0,germanwings-crash-all-rnr-threads
3441,581266400192307200,"A co-pilot deliberately crashed the Germanwings plane killing 150 people yet ""there was no indication that it is an act of terrorism""? Pftt!",0,germanwings-crash-all-rnr-threads
3442,581273151612575746,"To cap its liability, the airline has to prove it was without fault - Aviation Attorney Justin Green on #Germanwings http://t.co/l14sBZkwGA",0,germanwings-crash-all-rnr-threads
3443,581274572823130112,#AP10Things to know for Fri.: Turmoil escalates in Yemen; How airlines are responding to Germanwings crash: http://t.co/FHFMJtSNpm,0,germanwings-crash-all-rnr-threads
3444,581280784155353088,Relatives of those who died on board Germanwings Flight 9525 gathered near the crash site: http://t.co/YrdZjge5PU http://t.co/Q9S8fz2soj,0,germanwings-crash-all-rnr-threads
3445,581286157151039488,“The horror. It’s all there in the sound of Lubitz breathing.” @PGourevitch on the #Germanwings crash: http://t.co/Ek1hiZwR4P,0,germanwings-crash-all-rnr-threads
3446,581287723841032192,"Look, if Obama had cut taxes on the rich, then they'd all buy private jets and flight safety would just trickle down to #Germanwings",0,germanwings-crash-all-rnr-threads
3447,581295422414680065,A look at the cockpit-security measures that prevented Germanwings pilot from reentering: http://t.co/vRv13M66Ez http://t.co/CXROfyWrBH,0,germanwings-crash-all-rnr-threads
3448,581302297579425793,A tribute to the lives lost in #Germanwings crash set to music from #OlegBryjak &amp; #MariaRadner http://t.co/Uq0HXLcnSk http://t.co/LKWqgecgbX,0,germanwings-crash-all-rnr-threads
3449,581305416795103232,RT @Sponkymusiclady: Especially sent to the families of the Germanwings terrorist attack! http://t.co/qtAtLBd0rr,0,germanwings-crash-all-rnr-threads
3450,581318271321931776,Airlines begin requiring 2 crew members in cockpit at all times after #Germanwings crash: http://t.co/buO4yfkjx2,0,germanwings-crash-all-rnr-threads
3451,581325025569030145,This video shows how the cockpit door of the crashed #Germanwings plane was designed to work http://t.co/iZtw2EHHNN http://t.co/n5U9cxvru9,0,germanwings-crash-all-rnr-threads
3452,581325197661376512,Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond… https://t.co/f51rHVQ4Er,0,germanwings-crash-all-rnr-threads
3453,580317556516483072,BREAKING We got reports the crash could be an Airbus A320 Germanwings between Barcelona and Dusseldorf.,1,germanwings-crash-all-rnr-threads
3454,580317998147325952,142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE,1,germanwings-crash-all-rnr-threads
3455,580318020192571392,BREAKING: GermanWings A320 Crash in Southern France,1,germanwings-crash-all-rnr-threads
3456,580318210609696769,BREAKING - A Germanwings Airbus A320 plane reportedly crashed in the region of Digne (French Alps) #Flightradar24 - French TV #itele,1,germanwings-crash-all-rnr-threads
3457,580318669483413504,"Sad news, plane crashed in southern France http://t.co/2K5CklKRzZ #GermanWings",1,germanwings-crash-all-rnr-threads
3458,580318717860532224,"Airbus passenger plane crashed in French Alps said to belong to Lufthansa subsidiary Germanwings, flying Barcelone-Dusseldorf",1,germanwings-crash-all-rnr-threads
3459,580318938996740096,"142 passengers on board GermanWings plane which has crashed in French Alps, according to AFP",1,germanwings-crash-all-rnr-threads
3460,580319005703069696,Several European news agencies reporting an accident involving a Germanwings Airbus A320 in southern France. Developing... #breaking,1,germanwings-crash-all-rnr-threads
3461,580319078155468800,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI,1,germanwings-crash-all-rnr-threads
3462,580319116302647297,BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/FJvY7woj4t,1,germanwings-crash-all-rnr-threads
3463,580319184652890113,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,1,germanwings-crash-all-rnr-threads
3464,580319206400475136,French police have confirmed that an #Airbus operated by -#Germanwings has crashed in Southern France,1,germanwings-crash-all-rnr-threads
3465,580319458004193280,BREAKING: a Germanwings A320 has crashed in the French Alps with 142 passengers on board @9NewsAUS,1,germanwings-crash-all-rnr-threads
3466,580319651399385088,We get reports about an Germanwings A320 crash. Flight 4U9525 was lost from Flightradar24 at 6800 feet near Digne in southern France.,1,germanwings-crash-all-rnr-threads
3467,580319856496644096,#BREAKING: There are reports that a Germanwings Airbus A320 has crashed in the French Alps. More to come. #9News http://t.co/PfEiviM9Po,1,germanwings-crash-all-rnr-threads
3468,580319968484421633,A Germanwings A320 has crashed en route to Dusseldorf. Flight Radar 24 of the last known position. #4U9525 http://t.co/FrI93NrYFF,1,germanwings-crash-all-rnr-threads
3469,580319999887347712,Germanwings flight #4U9525 (registration D-AIPX) was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/vZaQMUlLaZ,1,germanwings-crash-all-rnr-threads
3470,580320161082830848,"#breaking Airbus A320 crashes in southern France with 148 people on board 
#Germanwings http://t.co/suRCtXRGsU",1,germanwings-crash-all-rnr-threads
3471,580320242020290560,BREAKING:148passengers were on board #GermanWings Airbus A320 which has crashed in D southern French Alps.May اللَّهُ protect them.AMEEN♥☀♥,1,germanwings-crash-all-rnr-threads
3472,580320267777511425,"Flight #4U9525 is a flight from Barcelona to Dusseldorf.
STD 08:35
ATD 09:00
STA 10:55
Signal lost 09:41
http://t.co/FHoX6q0GHt",1,germanwings-crash-all-rnr-threads
3473,580320329203093504,#A320 @Germanwings flight #4U9525 (registration D-AIPX) was lost from @Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/5Gv9lXJZW8,1,germanwings-crash-all-rnr-threads
3474,580320563891019776,BREAKING: Germanwings Airbus A320 crashes in French Alps | via @BBCBreaking,1,germanwings-crash-all-rnr-threads
3475,580320612155060224,"Last position of Germanwings flight #4U9525 at 09:40 UTC
http://t.co/FHoX6q0GHt http://t.co/72pxGKolRM",1,germanwings-crash-all-rnr-threads
3476,580320645906632704,UPDATE CRASH Germanwings #4U9525 Crash of an A320 disappeared  at 09:39 UTC from radar http://t.co/GRUjOCXkr9 http://t.co/HWrvDD24ac,1,germanwings-crash-all-rnr-threads
3477,580320684305416192,"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",1,germanwings-crash-all-rnr-threads
3478,580320745974288384,"#BREAKING: A Germanwings A320 has crashed in France, German officials confirm to @NBCNews",1,germanwings-crash-all-rnr-threads
3479,580320825351471104,BREAKING NEWS #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. (140 passengers),1,germanwings-crash-all-rnr-threads
3480,580320856561209344,BREAKING: Lufthansa's Germanwings plane crashes in southern France -- Report,1,germanwings-crash-all-rnr-threads
3481,580320856905269248,A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,1,germanwings-crash-all-rnr-threads
3482,580320890086383616,"Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW",1,germanwings-crash-all-rnr-threads
3483,580320893668364288,Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF,1,germanwings-crash-all-rnr-threads
3484,580320945740480512,"#BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.",1,germanwings-crash-all-rnr-threads
3485,580320964875014145,"Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say - @Reuters http://t.co/by471NAzFg",1,germanwings-crash-all-rnr-threads
3486,580320995266936832,#BREAKING: A Germanwings Airbus A320 has crashed in French Alps near Digne (@AhronYoung),1,germanwings-crash-all-rnr-threads
3487,580321156508577792,Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,1,germanwings-crash-all-rnr-threads
3488,580321169271877632,"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",1,germanwings-crash-all-rnr-threads
3489,580321317527879680,Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board http://t.co/dqXZQFlg9U,1,germanwings-crash-all-rnr-threads
3490,580321327845765120,"BREAKING: A #Lufthansa #Germanwings Airbus jet carrying 148 people has crashed in southern #France, en route from #Barcelona to #Duesseldorf",1,germanwings-crash-all-rnr-threads
3491,580321350750990336,Hashtags #4U9525 #GermanWings #A320 all useful for latest info on plane crash in southern France.,1,germanwings-crash-all-rnr-threads
3492,580321372703985664,MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff,1,germanwings-crash-all-rnr-threads
3493,580321844089212928,"BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY",1,germanwings-crash-all-rnr-threads
3494,580321925265788928,"MORE Airbus A320 that crashed in southern France operated by Germanwings, carrying 142 passengers, 2 pilots, 4 crew http://t.co/XwKPmofTD9",1,germanwings-crash-all-rnr-threads
3495,580321948070240256,Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK,1,germanwings-crash-all-rnr-threads
3496,580322005280493568,French Prime Minister now confirming the plane crash. (via @afneil). #4U9525,1,germanwings-crash-all-rnr-threads
3497,580322066374721537,German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn,1,germanwings-crash-all-rnr-threads
3498,580322346508124160,"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI",1,germanwings-crash-all-rnr-threads
3499,580322349569994752,"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H",1,germanwings-crash-all-rnr-threads
3500,580322453928431617,German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt,1,germanwings-crash-all-rnr-threads
3501,580322782392762368,BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b,1,germanwings-crash-all-rnr-threads
3502,580322927679279105,BREAKING: German air traffic control confirms to NBC NEws that a Germanwings flight has crashed in France. http://t.co/QbF4sKLTCX,1,germanwings-crash-all-rnr-threads
3503,580323060533764097,Germanwings passenger plane crashes in France: http://t.co/BSJhGgMChG,1,germanwings-crash-all-rnr-threads
3504,580323165068509184,Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK,1,germanwings-crash-all-rnr-threads
3505,580323315614543873,"Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu",1,germanwings-crash-all-rnr-threads
3506,580323456996282369,"A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7",1,germanwings-crash-all-rnr-threads
3507,580323815261016064,"""The pilot did send an SOS message saying the plane was in distress."" -@BillNeelyNBC reporting on #germanwings plane crash.",1,germanwings-crash-all-rnr-threads
3508,580324027715063808,"JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/GIZjXnqBU3",1,germanwings-crash-all-rnr-threads
3509,580324697415360512,French President François Hollande states that there are no survivors expected in the Germanwings #4U9525 crash.,1,germanwings-crash-all-rnr-threads
3510,580324721381740544,BREAKING - Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time,1,germanwings-crash-all-rnr-threads
3511,580324985148932097,UPDATE: Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time - @skymarkwhite,1,germanwings-crash-all-rnr-threads
3512,580325043705667586,"France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/by471NAzFg",1,germanwings-crash-all-rnr-threads
3513,580325090367315968,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",1,germanwings-crash-all-rnr-threads
3514,580325235653799936,"Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU",1,germanwings-crash-all-rnr-threads
3515,580325458870460416,#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ,1,germanwings-crash-all-rnr-threads
3516,580325714567806976,"French President Hollande says that he expects there to be ""no survivors"" in the Germanwings plane crash. 148 passengers reportedly onboard.",1,germanwings-crash-all-rnr-threads
3517,580325799078793216,"Flight #4U9525 was descending with a rate of about 3000-4000 feet per minute, which is quite standard for an airport approach.",1,germanwings-crash-all-rnr-threads
3518,580326012749221890,All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/H3YACXHTjK #4U9525 More to follow.,1,germanwings-crash-all-rnr-threads
3519,580326045238333441,UPDATE: French President François Hollande has said that no survivors are expected in Germanwings plane crash over France. #9News,1,germanwings-crash-all-rnr-threads
3520,580326073776357376,"French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps

#Airbus #A320 http://t.co/hpCGZtf2qd",1,germanwings-crash-all-rnr-threads
3521,580326111311171584,"BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on the plane",1,germanwings-crash-all-rnr-threads
3522,580326222107951104,"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G",1,germanwings-crash-all-rnr-threads
3523,580326398620934144,.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy,1,germanwings-crash-all-rnr-threads
3524,580326473803767808,"#BREAKING: Germanwings jetliner has crashed in Southeastern France, according to officials. All 148 on board are feared dead.",1,germanwings-crash-all-rnr-threads
3525,580326762673901568,Germanwings plane crashes in French Alps with 148 people http://t.co/pg3bpbv7R1,1,germanwings-crash-all-rnr-threads
3526,580326807704088576,"The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said. http://t.co/iWeLBpmiHS",1,germanwings-crash-all-rnr-threads
3527,580326871302316033,IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq,1,germanwings-crash-all-rnr-threads
3528,580327197921120256,"Reports: Crashed #Germanwings plane was carrying 148 people, including 142 passengers, two pilots and four flight attendants.",1,germanwings-crash-all-rnr-threads
3529,580327336505176064,"Germanwings plane crashes in France, up to 150 feared dead http://t.co/n44I07mnoh",1,germanwings-crash-all-rnr-threads
3530,580327626419482624,"ALERT France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/Ni7bJyJ52i",1,germanwings-crash-all-rnr-threads
3531,580327692765151232,"Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK",1,germanwings-crash-all-rnr-threads
3532,580327924978569216,Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx,1,germanwings-crash-all-rnr-threads
3533,580328617713897472,French PM says passengers and crew of Germanwings plane that crash feared dead http://t.co/on24GtCYyv,1,germanwings-crash-all-rnr-threads
3534,580328783619579904,"Received news that a Germanwings Airbus A320 plane crashed in southern France, carrying 142 passengers &amp; 6 crew onboard.",1,germanwings-crash-all-rnr-threads
3535,580329455173967872,Pilots of crashed Germanwings flight declared emergency at 10:47 a.m. as plane fell rapidly. http://t.co/9YonrFRes3,1,germanwings-crash-all-rnr-threads
3536,580329560350183424,"BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2",1,germanwings-crash-all-rnr-threads
3537,580329875891974145,Germanwings Airbus A320 crashes in French Alps: flightradar data shows flight #4U9525 had rapid descent http://t.co/WcNAHONCnQ,1,germanwings-crash-all-rnr-threads
3538,580329886532968448,"Passenger plane carrying 148 people crashes in the French Alps en route from Spain to Germany.
#Germanwings",1,germanwings-crash-all-rnr-threads
3539,580330302251393024,#BREAKING: #Germanwings Airbus A320 crew sent distress signal before French Alps crash - reports http://t.co/JLDCz6AhFR,1,germanwings-crash-all-rnr-threads
3540,580330369603366913,VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM,1,germanwings-crash-all-rnr-threads
3541,580330721719508992,"A Germanwings Airbus A320, flight #4U9525 BCN-DUS, crashed in southern France; 148 on board http://t.co/tUtpc26daX",1,germanwings-crash-all-rnr-threads
3542,580330740086243328,The French president has said he believed none of the 148 people on board #Germanwings flight #4U9525 plane survived http://t.co/KC9NBcEzSV,1,germanwings-crash-all-rnr-threads
3543,580331000573476865,"My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id",1,germanwings-crash-all-rnr-threads
3544,580331453889708032,"ALERT Photo: Germanwings crash plane 'lost signal at 6,800 feet,' flight radar shows - @itvnews http://t.co/m358Qc2Na1",1,germanwings-crash-all-rnr-threads
3545,580331561398108160,"1047 call: DGAC source says pilots called «urgence, urgence» (“emergency, emergency”), as opposed to a mayday call or 7700 squawk. #4U9525",1,germanwings-crash-all-rnr-threads
3546,580332109782466561,#4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,1,germanwings-crash-all-rnr-threads
3547,580332485030125568,#Breaking: A plane carrying at least 142 people crashes in  France. French PM says unlikely anyone on the #Germanwings  jetliner survived,1,germanwings-crash-all-rnr-threads
3548,580333028624457728,"148 on board:
- 142 passengers
- 2 pilots
- 4  flight attendants

@SPIEGEL_English @Corriereit 
#Germanwings http://t.co/VT9w6qumJa",1,germanwings-crash-all-rnr-threads
3549,580333763512705025,"#Germanwings latest: http://t.co/8tZopIBYLh
- #Airbus A320 crashes in French Alps
- Barcelona-to-Dusseldorf flight
- 142 passengers &amp; 6 crew",1,germanwings-crash-all-rnr-threads
3550,580333904126742528,148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B,1,germanwings-crash-all-rnr-threads
3551,580333906597167104,148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD,1,germanwings-crash-all-rnr-threads
3552,580333909008871424,French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF,1,germanwings-crash-all-rnr-threads
3553,580334678340558849,"Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase",1,germanwings-crash-all-rnr-threads
3554,580335398683058176,French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ,1,germanwings-crash-all-rnr-threads
3555,580335545265627136,"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. http://t.co/CwF82tkUVg",1,germanwings-crash-all-rnr-threads
3556,580336766663540736,"Plane crashes in southern France, 148 on board: Germanwings budget airline was flying from Barcelona to Dusseldorf. http://t.co/2VHTfulQOQ",1,germanwings-crash-all-rnr-threads
3557,580336849534648320,"#Germanwings update: 
- #Airbus A320 crashes in French Alps
- Barcelona-to-Dusseldorf flight
- 142 passengers &amp; 6 crew members",1,germanwings-crash-all-rnr-threads
3558,580338165824667649,#WATCH: An aviation expert says the #4U9525 distress call was circulated on Twitter within three minutes. http://t.co/ywO1t8O4XI,1,germanwings-crash-all-rnr-threads
3559,580338546856235009,"The #GermanWings plane is believed to have crashed shortly after a distress call reporting an ""abnormal situation"" http://t.co/mLLtayvg1M",1,germanwings-crash-all-rnr-threads
3560,580339547269144576,"Latest on #Germanwings crash: Pilots signaled 911 before dropping out of midair; airline CEO calls this a ""dark day."" http://t.co/S5CZoWnn2T",1,germanwings-crash-all-rnr-threads
3561,580339825649291264,#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr,1,germanwings-crash-all-rnr-threads
3562,580340476949086208,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,1,germanwings-crash-all-rnr-threads
3563,580342519516512256,"Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y",1,germanwings-crash-all-rnr-threads
3564,580344171019542528,"French authorities say the last words from a #Germanwings #Airbus320 distress call were ""emergency, emergency."" http://t.co/vNqUvdVjfp",1,germanwings-crash-all-rnr-threads
3565,580346142183002113,"Latest update from @germanwings - now saying 144 passengers and six crew, so 150 people on board A320 that crashed http://t.co/uj1VdJyW5s",1,germanwings-crash-all-rnr-threads
3566,580346392431968257,"Last words from #Germanwings A320 distress call were ""emergency, emergency,"" authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj",1,germanwings-crash-all-rnr-threads
3567,580346992074842112,"Germanwings statement says Flight 4U9525 crashed at 11:20 local time; 144 passengers, 6 crew on board - @Morning_Joe http://t.co/by471NAzFg",1,germanwings-crash-all-rnr-threads
3568,580347068457308160,#BREAKING Germanwings says 144 passengers and 6 crew on crashed plane,1,germanwings-crash-all-rnr-threads
3569,580347290633838592,UPDATE: Germanwings says 144 passengers and 6 crew members were aboard the jet that crashed in France. http://t.co/QbF4sKLTCX,1,germanwings-crash-all-rnr-threads
3570,580347360959717376,BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj,1,germanwings-crash-all-rnr-threads
3571,580347361039413248,Airline #Germanwings says 144 passengers and six crew were on board the plane which crashed near #Digne,1,germanwings-crash-all-rnr-threads
3572,580347364562587649,"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",1,germanwings-crash-all-rnr-threads
3573,580347464907153408,BREAKING: @germanwings confirms that there was 144 PAX and 6 Crew on board  - @FlightCrisis,1,germanwings-crash-all-rnr-threads
3574,580347961256837120,"#BREAKING: Death toll on #Germanwings flight #4U9525 rises to 150 #A320
http://t.co/NK5U1GpHxL",1,germanwings-crash-all-rnr-threads
3575,580348081100734464,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps http://t.co/inQlKOqZup",1,germanwings-crash-all-rnr-threads
3576,580348878370828288,"BREAKING Authorities confirm last words from #germanwings #4U9525 A320 distress call were ""emergency, emergency"" http://t.co/wFg8KTSve2",1,germanwings-crash-all-rnr-threads
3577,580349424058175489,The latest: Airline Germanwings now says there were 144 passengers and six crew aboard  plane that crashed: http://t.co/IwITH21l6h,1,germanwings-crash-all-rnr-threads
3578,580350000074457088,We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident over the...,1,germanwings-crash-all-rnr-threads
3579,580350166005248000,"The #Germanwings plane which crashed in the French Alps descended at an ""unprecedented"" rate, an aviation expert says http://t.co/h2N4a9lpOJ",1,germanwings-crash-all-rnr-threads
